lambda_mic,gal1_dust,egal1_dust,gal2_dust,egal2_dust,gal3_dust,egal3_dust,gal4_dust,egal4_dust,gal5_dust,egal5_dust,gal6_dust,egal6_dust,gal7_dust,egal7_dust,gal_PAH,egal_PAH,AGN_A,AGN_B,AGN_Siem,eAGN_A_up,eAGN_A_down,eAGN_B_up,eAGN_B_down,eAGN_Siem_up,eAGN_Siem_down
1.573982864466223,0.002807444783307015,7.837323934280608e-08,0.0028071840748460962,3.5227603148374773e-08,0.002807146990891991,1.7496287778851092e-08,0.00280726755623484,5.717168740674058e-08,0.00280753240190927,9.853838629954913e-08,0.002807866281898921,4.802197298657684e-08,0.002809160147883938,5.004856401451627e-07,0.015150886729846325,5.9360265963667764e-05,1.309529492775432,0.06772682217007407,0.026980543792493088,1.1966866570768198,0.612651062509341,0.11294241643910731,0.04285051772743884,0.08101684767596079,0.1296815895435695
1.5776112696993525,0.002825024538835224,7.885426091579118e-08,0.002824762256196278,3.5433140968867164e-08,0.002824724995972755,1.7626773024389642e-08,0.002824846430856304,5.756589495428878e-08,0.002825113076890145,9.920203223981648e-08,0.002825449190008645,4.8340730003402474e-08,0.002826751689502839,5.038240865976875e-07,0.015202708123818078,5.956630252549891e-05,1.3086491058087,0.06786583242937368,0.026918490263738635,1.1924138013320236,0.6122016409380067,0.11299597547810313,0.042911904980337076,0.08083051409701034,0.12938333016422343
1.5812480392703874,0.002842644819885276,7.933639135802263e-08,0.0028423809594394483,3.5639152602969795e-08,0.002842343522540165,1.7757559069484804e-08,0.0028424658289689115,5.796101124408617e-08,0.002842734279512421,9.986720804197561e-08,0.002843072630907663,4.8660221831040894e-08,0.0028443837838133287,5.071702289640956e-07,0.015254648978440463,5.9772814050657825e-05,1.3074779893622326,0.068005128009223,0.026856579454139953,1.1892835894984803,0.6114947550050372,0.1130886302225816,0.04297333608312421,0.08064460907339925,0.12908575676241396
1.5848931924611174,0.0028603057198781463,7.981963322570792e-08,0.002860040277988215,3.584563914293582e-08,0.002860002664005893,1.7888646607551162e-08,0.0028601258439889554,5.835703837099992e-08,0.002860396103201957,1.0053391723272224e-07,0.0028607366980337016,4.898045016340592e-08,0.0028620565242990143,5.105240849853003e-07,0.01530670956909872,5.997980163404804e-05,1.3064918972384794,0.0681447094952472,0.026794811035452087,1.186509454126603,0.6109725800570331,0.11318129771602883,0.043034810877280796,0.08045913161947765,0.1287888677604365
1.5885467485977822,0.002878007332450168,8.030398908094746e-08,0.002877740305470529,3.605260168353633e-08,0.002877702513996948,1.80200363336018e-08,0.002877826569548079,5.875397843472652e-08,0.0028780986415999858,1.0120216334688224e-07,0.002878441485039889,4.930141669831631e-08,0.0028797700046590065,5.138856724431129e-07,0.015358890171812913,6.018726637309712e-05,1.3056884582841288,0.0682845774742736,0.026733184680185047,1.1832253201094831,0.6106327451547333,0.1132739777674796,0.04309632920325123,0.08027408075186254,0.12849266158421516
1.592208727051174,0.002895749751453536,8.078946149174785e-08,0.0028954811357301802,3.626004132206619e-08,0.0028954431663561807,1.815172894425201e-08,0.002895568099493772,5.915183353980278e-08,0.002895841988563611,1.018719499274302e-07,0.0028961870857952482,4.9623123137504784e-08,0.002897524318808421,5.17255009160336e-07,0.015411191063239425,6.039520936776253e-05,1.3045745676951728,0.06842473253433391,0.026671700061601994,1.1799972820564038,0.6098789113881153,0.11336667018539635,0.043159414542120064,0.08008945548943258,0.12819713666329416
1.5958791472367366,0.002913533070956785,8.12760530320354e-08,0.00291326286282728,3.646795915834966e-08,0.002913224715142759,1.8283725137722867e-08,0.002913350527889857,5.9550605795616735e-08,0.002913626238166286,1.025432805255077e-07,0.002913973594385185,4.99455711866268e-08,0.002915319560878861,5.20632113000857e-07,0.015463612520672363,6.060363172053728e-05,1.3028465811582066,0.06856517526466678,0.02661035685371764,1.17739101656562,0.6083707534551599,0.11345937477766892,0.04323728775660101,0.07990525485332306,0.12790229143082987
1.5995580286146729,0.0029313573852452987,8.176376628166984e-08,0.002931085581038769,3.667635629474635e-08,0.002931047254632679,1.8416025613845007e-08,0.002931173949016992,5.995029731641908e-08,0.002931451484698327,1.0321615870044256e-07,0.002931801105111991,5.02687625552697e-08,0.0029331558252189216,5.240170018697432e-07,0.01551615482204506,6.081253453645587e-05,1.30141751951191,0.06870590625572037,0.02654915473129639,1.1744934890924668,0.6071613981220991,0.11344968875712316,0.04331527960282484,0.07972147786692056,0.12760812432358215
1.603245390690045,0.002949222788821825,8.225260382645848e-08,0.0029489493848589322,3.6885233836157184e-08,0.002948910879319277,1.8548631074062448e-08,0.002949038457373189,6.035091022133462e-08,0.0029493178226674232,1.0389058801976816e-07,0.0029496697124953585,5.059269895696207e-08,0.0029510332063947074,5.274096937133397e-07,0.015568818245931584,6.10219189231003e-05,1.2995976398468723,0.06886070413697931,0.026488093369850703,1.1719944288653994,0.6057151309330805,0.11352991228254553,0.04340529909494014,0.07953812355585779,0.12731463378190638
1.6069412530128813,0.0029671293764069557,8.274256825816938e-08,0.0029668543689998807,3.709459289003015e-08,0.002966815683913716,1.8681542221436142e-08,0.0029669441476742964,6.075244663437314e-08,0.00296722534679912,1.0456657205924156e-07,0.0029675795112728697,5.091738210918249e-08,0.0029689517991903164,5.308102065193614e-07,0.015621603071548175,6.123178599060581e-05,1.2976762833579225,0.06901409118073339,0.026427172445639288,1.1683606294686166,0.6042543700957343,0.11353501093177527,0.04348228085094035,0.0793551909480084,0.12702181824974476
1.6106456351782747,0.002985201710983271,8.323517580966371e-08,0.002984925096320859,3.730317795870623e-08,0.0029848862402930268,1.881921577982149e-08,0.002985015617596773,6.116392250126602e-08,0.002985298690737982,1.052561667283274e-07,0.002985655173562271,5.1247958925431084e-08,0.0029870364153959804,5.342717562410812e-07,0.015673596299018325,6.143900001395598e-05,1.29538405816891,0.06912983471588055,0.02636639163566548,1.1650929171579314,0.6024779572236605,0.11357789081751932,0.04352138325496946,0.07917267907348194,0.1267296761746185
1.6143585568264902,0.0030034328857077085,8.373034393450785e-08,0.00300315465997674,3.7511060845724497e-08,0.003003115641103781,1.896140178033782e-08,0.0030032459583408037,6.158483287986331e-08,0.0030035309436710826,1.0595869761077393e-07,0.00300388978639908,5.158414168622345e-08,0.0030052801342392377,5.377913682781953e-07,0.015724849585773318,6.164373857250249e-05,1.2935423908506456,0.06928885689896361,0.026305750617675518,1.1617506214787712,0.6013819434768295,0.11357762990314987,0.043598312957485216,0.07899058696461869,0.12643820600761954
1.6180800376430695,0.003021706087630326,8.422665353976835e-08,0.003021426247116905,3.771942295228967e-08,0.0030213870650234232,1.9103915553436686e-08,0.003021518324360491,6.200671355709275e-08,0.003021805226287893,1.0666284799416161e-07,0.003022166434359736,5.192109942831714e-08,0.0030235659091978565,5.413190938589968e-07,0.015776221023556563,6.184894910217018e-05,1.2918096155169323,0.0694758075524268,0.026245249070156726,1.159254023587811,0.6000135375917742,0.1135495784862452,0.04369675046859697,0.07880891365598434,0.12614740620340198
1.621810097358934,0.0030400214136338238,8.47241072568294e-08,0.0030397399546154913,3.792826538311693e-08,0.003039700608925223,1.9246757854711945e-08,0.0030398328125341018,6.242956676972373e-08,0.003040121635476838,1.0736862161182573e-07,0.0030404852143452107,5.225883393822863e-08,0.0030418938372211964,5.448549516871361e-07,0.0158277108847343,6.20546326909649e-05,1.2902691605903907,0.06960561241009938,0.026184886672335914,1.1565725097389987,0.5986000631161729,0.11357881095310737,0.043737738020698996,0.07862765818436514,0.12585727522017404
1.6255487557504884,0.0030583789608242345,8.522270772314104e-08,0.0030580958795699523,3.8137589245468016e-08,0.0030580563699057683,1.9389929441499245e-08,0.0030581895199632307,6.285339475968181e-08,0.0030584802683496976,1.0807602220570765e-07,0.003058846223479849,5.259734700659256e-08,0.0030602640154821052,5.483989605093792e-07,0.015879319442300664,6.226079042940047e-05,1.288411521974151,0.06970454978560339,0.026124663104177687,1.15421557086467,0.597032277944807,0.1135967627465563,0.043747552887822255,0.0784468195887626,0.1255678115196903
1.6292960326397263,0.003076778826531441,8.572245758223313e-08,0.003076494119301569,3.834739564915714e-08,0.0030764544452854697,1.9533431072880044e-08,0.0030765885439733034,6.327819977406075e-08,0.003076881222242109,1.0878505352637479e-07,0.003077249559111888,5.2936640428171486e-08,0.0030786765413774344,5.519511391157067e-07,0.015931046969879056,6.24674234105047e-05,1.2866492981325548,0.06984220282495736,0.026064578046382687,1.151638376391821,0.5953376908230834,0.11355049364975668,0.04379933435165497,0.07826639691038853,0.125279013567243
1.6330519478943382,0.0030952211083097045,8.622335948372987e-08,0.003094934771355981,3.855768570655706e-08,0.0030948949326090967,1.967726350968575e-08,0.003095029982114122,6.370398406513452e-08,0.003095324594714104,1.0949571933304078e-07,0.003095695318813988,5.327671600186543e-08,0.003097131512528569,5.555115063394172e-07,0.0159828937417237,6.267453272982513e-05,1.2847042710178416,0.06998555493345414,0.026004631180385894,1.1489093358265041,0.5938206692000351,0.11349857104282209,0.04385979587900736,0.07808638919265984,0.12499087983165405
1.6368165214278128,0.0031137059039381713,8.672541608336336e-08,0.003113417933503696,3.876846053260475e-08,0.0031133779296462828,1.982142751450165e-08,0.0031135139321603576,6.413074989036916e-08,0.003113810483550611,1.1020802339358512e-07,0.0031141836003837327,5.3617575530721295e-08,0.003115629026781931,5.590800810572238e-07,0.016034860032721032,6.288211948543481e-05,1.2828546509631717,0.070129201274221,0.025944822188355005,1.1463161974874359,0.5922646420185885,0.11344639978533862,0.04392028835347338,0.0779067954811935,0.12470340878526708
1.6405897731995438,0.0031322333114213816,8.722863004298755e-08,0.003131943703740592,3.8979721244807295e-08,0.003131903534392032,1.9965923851670903e-08,0.00313204049211207,6.455849951243446e-08,0.003132338986761966,1.1092196948457284e-07,0.0031327145018441465,5.395922082194227e-08,0.003134169182209496,5.626568821893537e-07,0.016086946118391142,6.309018477793798e-05,1.281007696057038,0.07026871573896373,0.025885150753188712,1.1434422839673495,0.5903678492662343,0.1135459036230538,0.04397638483720226,0.07772761482380154,0.1244165989039392
1.6443717232149355,0.0031508034289898035,8.773300403059268e-08,0.003150512180288457,3.919146896324793e-08,0.0031504718450672525,2.011075328729869e-08,0.0031506097601952322,6.498723519921625e-08,0.003150910202584448,1.1163756139127492e-07,0.003151288121444221,5.430165368689765e-08,0.0031527520771093193,5.662419286996497e-07,0.01613915227488924,6.329872971047607e-05,1.2792447421418163,0.07041440647749227,0.025825616558515015,1.1400187027047024,0.5887329683954817,0.11361278401738627,0.04403839264788503,0.07754884627048605,0.12413044866703304
1.6481623915255121,0.0031694163551003554,8.823854072031957e-08,0.003169123461595509,3.9403704810592026e-08,0.003169082960119284,2.0255916589256293e-08,0.003169221834862257,6.541695922382858e-08,0.003169524229480795,1.1235480290768855e-07,0.003169904557659441,5.464487594113244e-08,0.003171377810006063,5.698352395956722e-07,0.016191478779007205,6.350775538873359e-05,1.2781219081563022,0.07054925752093988,0.02576621928868952,1.137025752874306,0.587801286537918,0.11355617515043309,0.04408929498196602,0.07737048887343388,0.12384495655740839
1.6519617982290191,0.003188294608834952,8.874856870678967e-08,0.003188000062896973,3.961508759722843e-08,0.003187959407508813,2.040822366054411e-08,0.0031880992835999033,6.586170410325674e-08,0.003188403691382467,1.1309274067265901e-07,0.0031887864955069136,5.4997109676357844e-08,0.003190269288521145,5.735217108667564e-07,0.016235953665267196,6.36866176549935e-05,1.277482179485376,0.07065978238931085,0.025706958628793825,1.1344535736660668,0.5873916641737775,0.11352392572450033,0.04411126786518093,0.07719254168701188,0.12356012106141452
1.6557699634695326,0.003207338510022704,8.926159865200948e-08,0.003207042305734957,3.9826220621248076e-08,0.0032070015030679503,2.056462065580901e-08,0.0032071424045160397,6.631517807457666e-08,0.003207448861090928,1.138428357708294e-07,0.00320783418040326,5.53546690547493e-08,0.0032093266582811173,5.772632853209086e-07,0.01627615360620564,6.384906526432066e-05,1.27632109436989,0.07081953896051524,0.025647834264633823,1.1324069939493775,0.5864863744532163,0.11344247787582157,0.04417585092979824,0.07701500376776177,0.123275940668882
1.6595869074375649,0.0032264263119366225,8.977581125339405e-08,0.0032261284454762162,4.003784035715418e-08,0.00322608749519085,2.0721378183382632e-08,0.00322622942435963,6.676969741136254e-08,0.003226537934449798,1.14594660016782e-07,0.003226925774748121,5.571305269263488e-08,0.003228427959815521,5.810134849949628e-07,0.01631644621757866,6.401188735406247e-05,1.2751538134133689,0.07097965623120087,0.025588845882738027,1.1299487738433343,0.5851559866014855,0.11336070262189851,0.04424045323807664,0.07683787417439525,0.12299241387311469
1.6634126503701732,0.0032455581157783352,9.02912092372474e-08,0.003245258583313564,4.0249947926933485e-08,0.0032452174850695448,2.0878497074377804e-08,0.003245360444328157,6.722526452343067e-08,0.003245671012667445,1.1534821739661427e-07,0.0032460613797632328,5.607226249012897e-08,0.0032475732943975572,5.847723297721051e-07,0.016356831713013668,6.417508478748544e-05,1.2742365174281916,0.07114013501042186,0.02552999317035591,1.1261591334155154,0.5844428601199874,0.11328430693140133,0.04430507437487012,0.07666115196778882,0.12270953917088166
1.667247212551067,0.003264734022982768,9.080779533615854e-08,0.003264432820673096,4.046254445515933e-08,0.0032643915741293428,2.1035978161823296e-08,0.0032645355658523878,6.76818818261527e-08,0.0032648481971855525,1.161035119056125e-07,0.0032652410969036746,5.6432300351726304e-08,0.003266762763533893,5.885398395813576e-07,0.016397310306630563,6.433865842984621e-05,1.272976418878771,0.07128903709306776,0.02547127581545624,1.1228745537953464,0.5835466307614181,0.11326774350310946,0.044363544589905775,0.0764848362109789,0.12242731506240934
1.6710906143107125,0.0032839541352186665,9.132557228901543e-08,0.003283651259214705,4.067563106899727e-08,0.0032836098640293514,2.1193822280668123e-08,0.003283754890596907,6.813955174046801e-08,0.0032840695896796386,1.1686054754827294e-07,0.003284465027858392,5.6793168186311685e-08,0.0032859964689651755,5.923160343976814e-07,0.016437882213042803,6.45026091483959e-05,1.2722152034535057,0.07143535884981377,0.02541269350672545,1.1198919839239467,0.583265404982942,0.11320651733277366,0.044423254422492175,0.07630892596915688,0.1221457400513736
1.6749428760264415,0.003303218554389148,9.184454284101972e-08,0.003302914000832632,4.0889208898211263e-08,0.003302872456663023,2.135203026778604e-08,0.0033030185204606525,6.859827669289677e-08,0.003303335292059607,1.1761932833832304e-07,0.003303733274550748,5.7154867907170346e-08,0.003305274512666593,5.961009342420842e-07,0.016478547647358583,6.466693781238484e-05,1.2714595707898386,0.07158198093408691,0.025354245933566007,1.1165760539761833,0.5830795387517851,0.11314503007085266,0.0444829861923797,0.07613342030966438,0.12186481264489188
1.6788040181225639,0.00332252738263225,9.236470974370183e-08,0.0033222211476560213,4.110327907516976e-08,0.0033221794541587143,2.1510602961980088e-08,0.003322326557577479,6.905805911555319e-08,0.0033226454064702988,1.183798582987431e-07,0.003323045939139074,5.751740143199833e-08,0.003324596996848418,5.998945591817296e-07,0.01651930682518201,6.48316452930673e-05,1.2701298610806062,0.07172224983611673,0.025295932786094676,1.1129972750143202,0.5820282065055508,0.11314423445163742,0.044543317195292066,0.07595831830198768,0.12158453135351491
1.6826740610704716,0.0033418807223214624,9.2886075754935e-08,0.0033415728020494482,4.131784273485157e-08,0.003341530958880207,2.1669541203986952e-08,0.003341679104316681,6.951890144615793e-08,0.003342000035292023,1.1914214146178749e-07,0.0033424031240171987,5.788077068291229e-08,0.003343964023956543,6.036969293300398e-07,0.01656015996261418,6.499673246370599e-05,1.268992582462416,0.07187612855219158,0.025237753755140938,1.1094625327028633,0.5809983389697584,0.11322898056963576,0.04462637402235069,0.07578361901775338,0.121304894691219
1.6865530253887455,0.0033612786760662604,9.34086436389498e-08,0.003360969066613453,4.1532901014851806e-08,0.0033609270734272475,2.1828845836481322e-08,0.0033610762632835306,6.998080612805111e-08,0.0033613992811410915,1.1990618186900544e-07,0.0033618049318149853,5.824497758645983e-08,0.0033633756966730127,6.075080648468024e-07,0.01660110727625437,6.51622001995766e-05,1.267474861365549,0.07202365532267724,0.025179708532245403,1.10723844828276,0.5795879233005208,0.11336998829589082,0.04468616020015078,0.07560932153072336,0.1210259011753986
1.6904409316432685,0.003380721346712661,9.393241616634901e-08,0.0033804100441850965,4.174845505538804e-08,0.0033803679006361017,2.1988517704080468e-08,0.0033805181373198303,7.044377561020527e-08,0.0033808432468703693,1.2067198357126306e-07,0.0033812514653988844,5.861002407362957e-08,0.003382832117916582,6.113279859382774e-07,0.016642148983201134,6.532804937797261e-05,1.2659128040657799,0.07213805254167356,0.02512179680965807,1.1049252737906379,0.5781330658027259,0.1134315388349026,0.0447164498392938,0.07543542491678967,0.12074754932685777
1.6943378004473322,0.003400470360644443,9.446065617026116e-08,0.0034001573604103765,4.1962008662240214e-08,0.003400115084636359,2.215781365632418e-08,0.003400266423681882,7.092642548343298e-08,0.003400593703932761,1.2146440917072964e-07,0.003401004575680693,5.898655396715277e-08,0.0034025954264209853,6.152663125294986e-07,0.01666794045096569,6.543473064026733e-05,1.2644594514182597,0.07231961788767496,0.02506401828033676,1.102114429264068,0.5768890134937918,0.11341414569507818,0.04481878857787409,0.07526192825396982,0.1204698376698027
1.6982436524617486,0.003420340375137817,9.499105472986523e-08,0.0034200256730733017,4.2175333841380513e-08,0.003419983270103959,2.2330171114547958e-08,0.003420135729382998,7.141555964224387e-08,0.0034204652067477853,1.2226583555702687e-07,0.003420878760758965,5.936702304986088e-08,0.0034224799162801012,6.192453478460777e-07,0.016689362923336972,6.552447191238774e-05,1.2634084381182287,0.07243305191440103,0.02500637263794545,1.0990548047959463,0.5763942064710682,0.11346502911660833,0.04485276622330437,0.0750888306224017,0.12019276473183374
1.7021585083949553,0.0034402561947452096,9.552267598442537e-08,0.003439939786927122,4.238915078584674e-08,0.0034398972564692373,2.250292589774745e-08,0.0034400508385641977,7.190582137174285e-08,0.003440382518107763,1.2306910942194642e-07,0.0034407987605654475,5.97483692043859e-08,0.0034424102446223995,6.232335557863821e-07,0.01671083477960729,6.561442005950581e-05,1.2624141851665538,0.07252368665507664,0.02494885957685271,1.0967483853417352,0.5760158672718099,0.11353885719476281,0.04485079183037199,0.07491613110433891,0.11991632904393777
1.7060823890031278,0.003460217925058309,9.605552275254443e-08,0.0034598998075544805,4.2603460629275e-08,0.003459857149314163,2.2676078921851267e-08,0.003460011856813402,7.239721327124875e-08,0.003460345743612292,1.2387423502436617e-07,0.003460764680713991,6.01305944525871e-08,0.0034623865171164924,6.272309574954921e-07,0.016732356133618276,6.570457555851763e-05,1.2611226575860226,0.07268991794877015,0.024891478792130012,1.0936615614406182,0.5755052168886519,0.11353723421908164,0.04492235354510963,0.07474382878414594,0.1196405291404803
1.7100153150902917,0.003480225671912228,9.658959785932307e-08,0.003479905840781425,4.2818264507914815e-08,0.0034798630544641057,2.2849631104899562e-08,0.0034800188899619497,7.288973794607252e-08,0.0034803549891044127,1.2468121663298213e-07,0.0034807766270619216,6.051370082098481e-08,0.003482408839674594,6.312375741672345e-07,0.016753927099474018,6.57949388874187e-05,1.259949722243728,0.07285955962054212,0.02483422997955016,1.0912742721084985,0.5748124168384052,0.11353234649322651,0.04499699812883698,0.07457192274829293,0.11936536355919762
1.7139573075084296,0.0035002795413860512,9.712490413637438e-08,0.003499957992677956,4.3033563560634984e-08,0.003499915077988388,2.3023583367048752e-08,0.003500072044085141,7.338339800753112e-08,0.0035004103606711555,1.2549005852633062e-07,0.003500834705710589,6.08976903407709e-08,0.003502477318453068,6.35253427044293e-07,0.016775547791541633,6.588551052530642e-05,1.2590715166553417,0.07298756635044128,0.024777112835585632,1.0888293524509982,0.5743615585300026,0.11356923946598467,0.04503089028817345,0.07440041208535124,0.11909083084118914
1.7179083871575929,0.0035203796398033953,9.766144442183892e-08,0.0035200563695585835,4.324935892892961e-08,0.0035200133262008365,2.3197936630576387e-08,0.0035201714255027983,7.387819607296092e-08,0.0035205119646441007,1.2630076499281066e-07,0.003520939023005929,6.128256504781951e-08,0.003522592059852989,6.392785374183189e-07,0.016797218324451867,6.597629095238258e-05,1.258193936342154,0.07313892460115012,0.02472012705740704,1.0863885444398234,0.5734852810159932,0.11358292680362372,0.04510777141998314,0.07422929588598842,0.11881692953090972
1.7218685749860114,0.003540526073732976,9.819922156039978e-08,0.003540201077982896,4.346565175692424e-08,0.00354015790566036,2.3372691819886078e-08,0.003540317140779838,7.437413476573192e-08,0.0035406599075999477,1.2711334033070702e-07,0.0035410896855390234,6.166832698269799e-08,0.003542753170520707,6.433129266300462e-07,0.016818938813099742,6.606728064995594e-05,1.2567639594091524,0.07332230966273105,0.02466327234288148,1.0845048631807614,0.57203095359625,0.11356473334514534,0.045214055156674704,0.07405857324296344,0.11854365817616186
1.7258378919902075,0.003560718949989185,9.873823840329775e-08,0.003560392224756135,4.3682443191381925e-08,0.0035603489231715154,2.354784986151247e-08,0.0035605092967268405,7.487121671526183e-08,0.0035608542963610867,1.2792778884821348e-07,0.0035612868001466845,6.205497819067771e-08,0.0035629607573484288,6.473566160694052e-07,0.016840709372645108,6.615848010044485e-05,1.2555638828530022,0.07350615449163252,0.02460654839057091,1.0823960048978978,0.570861655304866,0.11359140446111175,0.04529989822607524,0.07388824325112187,0.11827101532808801
1.7298163592151061,0.003580958375632646,9.927849780834676e-08,0.003580629916929758,4.389973438170933e-08,0.003580586485785075,2.3723411684126113e-08,0.0035807480004006118,7.53694445570297e-08,0.0035810952379961634,1.2874411486345516e-07,0.0035815304739120046,6.244252072174504e-08,0.0035832149274747727,6.51409627175636e-07,0.016862530118513325,6.624988978737972e-05,1.254347461125602,0.0736665720180418,0.02454995489973057,1.080308208370046,0.5699299940452303,0.11355129275713119,0.04536431444420416,0.07371830500739097,0.11799899954116277
1.7338039977541428,0.003601244457970776,9.982000263994828e-08,0.0036009142618019883,4.411752647996268e-08,0.003600870700798574,2.3899378218538268e-08,0.00360103335910474,7.58688209325899e-08,0.003601382839820629,1.2956232270451114e-07,0.003601820814164928,6.283095663061178e-08,0.0036035157882853288,6.554719814373989e-07,0.016884401166395804,6.634151019540561e-05,1.2528787275977744,0.07379918627519384,0.02449349157030744,1.0781761524944495,0.5689832053994311,0.11358430892287276,0.04540829001878106,0.0735487576107752,0.11772760937318563
1.7378008287493798,0.0036219365420110867,1.003687396713583e-07,0.003621604594585951,4.4334552246079055e-08,0.0036215609206359054,2.4085653869320187e-08,0.0036217247825769705,7.638995414707715e-08,0.003622076594963632,1.3041069139858039e-07,0.0036225174050950985,6.323260066470214e-08,0.003624223256558223,6.596706093187782e-07,0.01688334680880555,6.634349001555226e-05,1.2518319240906943,0.07395448069655436,0.024437158102938575,1.0756227325306797,0.568478967047815,0.11359479145655979,0.04547466796595633,0.07337960016235116,0.11745684338527286
1.741806873391618,0.003642713346089431,1.0091935832069892e-07,0.0036423796423625094,4.45519475986256e-08,0.003642335856979125,2.42733794946634e-08,0.003642500931235393,7.691441213585e-08,0.0036428550892602415,1.3126392952569582e-07,0.0036432987510984414,6.363643942143854e-08,0.0036450155392470564,6.638919941567435e-07,0.016879922334019536,6.63362150625347e-05,1.2509018319179441,0.07412529756166021,0.024380954198949534,1.0729582279102559,0.567700648926553,0.11358989820829145,0.045556289694100326,0.07321083176526288,0.11718670014185006
1.7458221529205082,0.003663538045647678,1.0147124627711653e-07,0.003663202581570276,4.4769844099216833e-08,0.0036631586844966734,2.446153787226637e-08,0.003663324973862819,7.744007912514893e-08,0.00366368148293311,1.3211913456983155e-07,0.0036641280030519047,6.404120912265438e-08,0.0036658557530976727,6.681231102917796e-07,0.016876489965003846,6.632892333901838e-05,1.250131112622939,0.07431024574694962,0.02432487956035282,1.0701162314434893,0.5670725810658079,0.11357102043138041,0.04565176320575083,0.07304245152471714,0.11691717821064454
1.749846688624662,0.0036844107510963092,1.0202440646666602e-07,0.0036840735226104,4.498824290311829e-08,0.0036840295135891054,2.4650129999726085e-08,0.003684197020866247,7.79669579020079e-08,0.0036845558864017,1.3297631106519944e-07,0.003685005271390107,6.444691191439825e-08,0.003686744008602811,6.723639801568422e-07,0.016873049683560404,6.632161480634337e-05,1.24910216973208,0.07446431594014122,0.024268933889846293,1.0669630455947332,0.5661862091226156,0.1135831675679734,0.04571607831198365,0.07287445854797864,0.1166482761626779
1.7538805018417656,0.003705331573100321,1.0257884182214746e-07,0.003704992576138525,4.52071451682586e-08,0.0037049484549114726,2.483915687693915e-08,0.003705117182907185,7.849505125988558e-08,0.003705478410340013,1.3383546355646374e-07,0.003705930666802239,6.485354994766585e-08,0.003707680416509914,6.766146262366003e-07,0.01686960147144918,6.631428942576054e-05,1.248203352205448,0.07461870557280716,0.02421311689081161,1.0636874306560475,0.5657623169707778,0.11359514231647867,0.04578043156497701,0.07270685194436545,0.11637999257225824
1.757923613958697,0.0037263807118390656,1.0313525525455934e-07,0.0037260399438357812,4.5425367436601934e-08,0.003725995717419763,2.50320370358108e-08,0.0037261656882635603,7.903103286011393e-08,0.0037265293093457406,1.347053404167274e-07,0.00372698447173388,6.526483289205845e-08,0.003728745359401164,6.809131264941857e-07,0.01685207680527349,6.625165786040229e-05,1.2473052097129322,0.07475067002062413,0.02415742826731257,1.0604937443122937,0.5652621740734839,0.11362968943131513,0.045822077458253896,0.07253963082524398,0.1161123260169725
1.7619760464116336,0.003747568107654322,1.0369373561608336e-07,0.0037472255662200095,4.564276548596972e-08,0.003747181242524122,2.5229190906216345e-08,0.0037473524807225436,7.957572420814236e-08,0.0037477185304472366,1.3558701931979625e-07,0.003748176636644482,6.568121792290947e-08,0.0037499488000768944,6.852641739708436e-07,0.01681874907224438,6.612693454614374e-05,1.2458673323621308,0.07488491085829996,0.024101867724093666,1.0578576822826844,0.563931818753971,0.11365329282158881,0.04586571668160006,0.07237279430402457,0.11584527507767925
1.7660378206861689,0.003768804345461183,1.0425350340780252e-07,0.003768460026507664,4.5860664689598965e-08,0.0037684156053076523,2.5426799263231154e-08,0.0037685881137822547,8.012167119940695e-08,0.0037689565977480585,1.3647073070264494e-07,0.003769417654540589,6.609856282038869e-08,0.003771201119731454,6.896252516478238e-07,0.016785344510856042,6.600192371495199e-05,1.2444725876103933,0.07503861319851346,0.02404643496657844,1.0550465960052784,0.5627423313851616,0.11367521144413578,0.04592853345999516,0.0722063414961566,0.11557883833850091
1.7701089583174257,0.003790089537852064,1.0481456159754989e-07,0.003789743437281732,4.607906620276952e-08,0.0037896989183528267,2.562486315455503e-08,0.0037898727000318993,8.066887672846424e-08,0.0037902436238503173,1.3735647925062312e-07,0.00379070763803996,6.65168697972171e-08,0.0037925024310425204,6.939963826471245e-07,0.016751862944000825,6.587662470403205e-05,1.2434458369593528,0.07519263101505051,0.023991129700867933,1.0513003140430426,0.5620034366330555,0.11368814751642216,0.04599138087674007,0.07204027151912386,0.11531301438681639
1.7741894808901701,0.003811423797678939,1.053769131600001e-07,0.003811075911384744,4.629797118342452e-08,0.003811031294501657,2.5823383630303053e-08,0.0038112063523202382,8.121734369654352e-08,0.003811579721615714,1.3824426965988147e-07,0.0038120467000199694,6.693614107121676e-08,0.00381385284694753,6.983775901440486e-07,0.016718304194162783,6.575103684906101e-05,1.242419936035712,0.0753469649554331,0.02393595163373914,1.0475631135014156,0.561265244771803,0.11370091516787854,0.04605425868607724,0.0718745834924399,0.11504780181325347
1.7782794100389274,0.003832813402434901,1.0594060349121972e-07,0.00383246372648326,4.6517273473599503e-08,0.003832419012042207,2.602264719173748e-08,0.003832595350546111,8.176762582156121e-08,0.003832971173119158,1.391348232644411e-07,0.003833441124848547,6.735668152387695e-08,0.0038352586600392,7.027720000626995e-07,0.01668301093220231,6.561862766514731e-05,1.2411347318946528,0.07548515333075163,0.023880900472643473,1.0444254241576678,0.5602676029397965,0.11372997621808663,0.04610235538588689,0.07170927653764332,0.11478319921168147
